Name;Sex;frec;edad_media
MAYERLI;Female;20;18.0
MARIO JOEL;Male;20;19.0
FLORENTINA ROXANA;Female;20;19.0
GEORGIANA VALENTINA;Female;20;19.0
EZEQUIEL NICOLAS;Male;20;20.0
IMRAM;Male;20;20.0
ALVARO MATEO;Male;20;21.0
DENIS ROBERT;Male;20;21.0
BOGDAN ILIE;Male;20;22.0
DANNY ANDRES;Male;20;22.0
JOHNNY DAVID;Male;20;22.0
ALBA EUGENIA;Female;20;22.0
MARIA ONA;Female;20;22.0
YAMILA SOLEDAD;Female;20;22.0
DAILOS MANUEL;Male;20;23.0
DANIEL YERAY;Male;20;23.0
MOHCEN;Male;20;23.0
ANA VITORIA;Female;20;23.0
SARA JENNIFER;Female;20;23.0
LAURENTIU COSMIN;Male;20;24.0
VANESA LUCIA;Female;20;24.0
ANGEL LEONEL;Male;20;25.0
CLAUDIO NICOLAS;Male;20;25.0
ELOY ALEJANDRO;Male;20;25.0
QIFENG;Male;20;25.0
SOLANGE ANDREA;Female;20;25.0
LUKASZ TOMASZ;Male;20;26.0
LORENA ESPERANZA;Female;20;26.0
GHEORGHE ROBERT;Male;20;27.0
EGUZKI;Female;20;27.0
LUZ VANESSA;Female;20;27.0
RAMONA SIMONA;Female;20;27.0
NOURADINE;Male;20;28.0
SERGIO MATIAS;Male;20;28.0
BAHIYA;Female;20;28.0
CATIA MARIA;Female;20;28.0
LIEZEL;Female;20;28.0
SUNIVA;Female;20;28.0
HECTOR GEOVANNY;Male;20;29.0
PABLO JACOBO;Male;20;29.0
CAROLINA VALERIA;Female;20;29.0
KENIA ELIZABETH;Female;20;29.0
NURIA CECILIA;Female;20;29.0
ALEJANDRO MAXIMILIAN;Male;20;29.2
GE;Male;20;29.2
GUERY;Male;20;29.2
NESTOR JULIAN;Male;20;29.2
PRZEMYSLAW PIOTR;Male;20;29.2
RUBEN BENJAMIN;Male;20;29.2
AYSE;Female;20;29.2
CHAFIAA;Female;20;29.2
CRISTINA ANGEL;Female;20;29.2
GIFTY;Female;20;29.2
LACRAMIOARA ELENA;Female;20;29.2
LAURA ROSSANA;Female;20;29.2
OSIEL;Male;20;30.0
PARVEEN;Male;20;30.0
VALERIO JOSE;Male;20;30.0
BERDAITZ;Male;20;30.2
MILTON GUSTAVO;Male;20;30.2
OSEI;Male;20;30.2
WILMER GEOVANNY;Male;20;30.2
ADRIANA GUADALUPE;Female;20;30.2
ELICA;Female;20;30.2
MERYAMA;Female;20;30.2
RICK;Male;20;31.0
BOYANA;Female;20;31.0
LIDIA SOLEDAD;Female;20;31.0
LIENE;Female;20;31.0
NAOUEL;Female;20;31.0
SARA REGINA;Female;20;31.0
VICTORIA EVA;Female;20;31.0
ALVARO HUGO;Male;20;31.2
DIPAK;Male;20;31.2
DRAGOS ION;Male;20;31.2
JAIME ABEL;Male;20;31.2
MARCOS ELOY;Male;20;31.2
SORIN OVIDIU;Male;20;31.2
VICTOR GINES;Male;20;31.2
FLORES MARIA;Female;20;31.2
IWONA MONIKA;Female;20;31.2
KATARZYNA ZOFIA;Female;20;31.2
PALOMA LUCIA;Female;20;31.2
FLORIN TEODOR;Male;20;31.4
GRIGORE VASILE;Male;20;31.4
LISANDRO JOSE;Male;20;31.4
TIBERIU NICOLAE;Male;20;31.4
CHANTAL MARIA;Female;20;31.4
LIXIANG;Female;20;31.4
NOEMI PATRICIA;Female;20;31.4
NORMA CAROLINA;Female;20;31.4
SILVANA VALERIA;Female;20;31.4
ALEXANDRE AUGUSTO;Male;20;31.6
MUHAMMAD ZAHID;Male;20;31.6
RICHMOND;Male;20;31.6
EVA ESTEFANIA;Female;20;31.6
LAURA REGINA;Female;20;31.6
MIRIAM ESPERANZA;Female;20;31.6
PAULA LEONOR;Female;20;31.6
QAMAR;Female;20;31.6
VIVIANA ANGELICA;Female;20;31.6
YURONG;Female;20;31.6
ABDERHIM;Male;20;31.9
ANTHONY KEVIN;Male;20;31.9
LAURENTIU ION;Male;20;31.9
STEFAN NICOLAE;Male;20;31.9
ULISES DAVID;Male;20;31.9
BLANCA ALEXANDRA;Female;20;31.9
CRISTINA MERCE;Female;20;31.9
PATRICIA ESMERALDA;Female;20;31.9
DIEGO ANIBAL;Male;20;32.0
ISRAEL MARIA;Male;20;32.0
JAVIER BASILIO;Male;20;32.0
QIMING;Male;20;32.0
SEBASTIAAN;Male;20;32.0
CECILIA LEONOR;Female;20;32.0
CHUNXIAO;Female;20;32.0
EDDY JAVIER;Male;20;32.1
GERMAN MAURICIO;Male;20;32.1
MIRCEA VALENTIN;Male;20;32.1
SAFI;Male;20;32.1
SALVADOR NICOLAS;Male;20;32.1
GINA ISABEL;Female;20;32.1
SANDRA YAMILETH;Female;20;32.1
JAIME MARIANO;Male;20;32.2
JENRY;Male;20;32.2
KEMOKO;Male;20;32.2
RICHARD GUSTAVO;Male;20;32.2
ROBERT KRZYSZTOF;Male;20;32.2
WARIS;Male;20;32.2
ANDREA GLORIA;Female;20;32.2
ANDREA VANINA;Female;20;32.2
BLANCA ALMUDENA;Female;20;32.2
DIANA ANGELA;Female;20;32.2
HUILI;Female;20;32.2
YLIANA;Female;20;32.2
CHARLES ALEXANDER;Male;20;32.3
CORNEL NICOLAE;Male;20;32.3
DANIEL GERARD;Male;20;32.3
GASTON EDUARDO;Male;20;32.3
WEILIANG;Male;20;32.3
ADA CRISTINA;Female;20;32.3
GLORIA VIVIANA;Female;20;32.3
JOAN ALFONS;Male;20;32.4
TEJINDER;Male;20;32.4
CLARA MATILDE;Female;20;32.4
MARTA MIRIAM;Female;20;32.4
DANILO FERNANDO;Male;20;32.5
ESTHER IRENE;Female;20;32.5
MARY ALEXANDRA;Female;20;32.5
SILVINA MARIEL;Female;20;32.5
XUEYONG;Male;20;32.6
FREDDY HERNAN;Male;20;32.7
SERGIO DIEGO;Male;20;32.7
LILIA PATRICIA;Female;20;32.7
NANCY PAULINA;Female;20;32.7
EDUARDO VINICIO;Male;20;32.8
FRANKY;Male;20;32.8
PAULO AUGUSTO;Male;20;32.8
PIOTR GRZEGORZ;Male;20;32.8
VITALIJS;Male;20;32.8
ANNA BEATA;Female;20;32.8
DORIS CRISTINA;Female;20;32.8
DANIEL LIVIU;Male;20;32.9
LANCE;Male;20;32.9
ADRIANA LOURDES;Female;20;32.9
DOLORES SANDRA;Female;20;32.9
MARINA ANGELICA;Female;20;32.9
DORIN MARIUS;Male;20;33.0
MARIO BRUNO;Male;20;33.0
AFRICA VICTORIA;Female;20;33.0
HONGLING;Female;20;33.0
JESUS NOE;Male;20;33.1
KRZYSZTOF GRZEGORZ;Male;20;33.1
LUIS MIQUEL;Male;20;33.1
ORLANDO GABRIEL;Male;20;33.1
EVORA;Female;20;33.1
LILIAN NOEMI;Female;20;33.1
DANIEL EZEQUIEL;Male;20;33.2
DANIEL FERMIN;Male;20;33.2
DIAO;Male;20;33.2
DRITAN;Male;20;33.2
GHEORGHE DUMITRU;Male;20;33.2
JUAN RICHARD;Male;20;33.2
MAHYUB;Male;20;33.2
MIGUEL JACOBO;Male;20;33.2
ARANZAZU ISABEL;Female;20;33.2
LOURDES CATALINA;Female;20;33.2
VICTORIA VIRGINIA;Female;20;33.2
SARAH PATRICIA;Female;20;33.3
ALBERTO ROMAN;Male;20;33.4
ISIDRO DANIEL;Male;20;33.4
MARK PATRICK;Male;20;33.4
RUBEN LEONARDO;Male;20;33.4
MARIA TURRUCHEL;Female;20;33.4
YONGWEI;Female;20;33.4
DANIEL GRIGORE;Male;20;33.5
IKECHUKWU;Male;20;33.5
LIVIU SORIN;Male;20;33.5
ODION;Male;20;33.5
AIDI;Female;20;33.5
DOROTA KATARZYNA;Female;20;33.5
ELIANA BEATRIZ;Female;20;33.5
MARIA MARIELA;Female;20;33.5
AGUSTIN ALEXIS;Male;20;33.6
IEVGENII;Male;20;33.6
ROBERTO GONZALO;Male;20;33.6
VAHRAM;Male;20;33.6
KHADIDJETOU;Female;20;33.6
FRANCISCO NOE;Male;20;33.7
JEREMY PAUL;Male;20;33.7
JOAN EDUARD;Male;20;33.7
NEDIM;Male;20;33.7
CLAUDIA LEONOR;Female;20;33.7
DEÑE;Female;20;33.7
INHA;Female;20;33.7
REBECCA CLAIRE;Female;20;33.7
FANYA;Female;20;33.8
YOLANDA JOSE;Female;20;33.8
OMAR GUSTAVO;Male;20;33.9
BEATA EWA;Female;20;33.9
GEMA ASUNCION;Female;20;33.9
MARCELA LAURA;Female;20;33.9
MARIANA ESTHER;Female;20;33.9
MELVI;Female;20;33.9
MONICA MARIELA;Female;20;33.9
ROYA;Female;20;33.9
YENY PATRICIA;Female;20;33.9
JHON WILSON;Male;20;34.0
LUIS FROILAN;Male;20;34.0
BERTA TERESA;Female;20;34.0
CHRIS;Female;20;34.0
JUDITH ELISABETH;Female;20;34.0
MIRIAN ADELA;Female;20;34.0
IONEL OVIDIU;Male;20;34.1
JAVIER LEON;Male;20;34.1
PABLO MARCELINO;Male;20;34.1
DIJANA;Female;20;34.1
DORINELA;Female;20;34.1
EVA ELVIRA;Female;20;34.1
JACIARA;Female;20;34.1
KENIA ALTAGRACIA;Female;20;34.1
LUZ MARIANA;Female;20;34.1
SILVIA NIEVES;Female;20;34.1
ABDRAMANE;Male;20;34.2
BENJAMIN MIGUEL;Male;20;34.2
GABRIEL ADOLFO;Male;20;34.2
GUIMBA;Male;20;34.2
CECILIA MARIBEL;Female;20;34.2
EVA SANDRA;Female;20;34.2
LIDA ROSA;Female;20;34.2
CARLOS RICHARD;Male;20;34.3
ELIAS ALEJANDRO;Male;20;34.3
JOAQUIN MATEO;Male;20;34.3
MAURO MIGUEL;Male;20;34.3
CARMEN ELISABET;Female;20;34.3
LORENA EDITH;Female;20;34.3
GUILLERMO EZEQUIEL;Male;20;34.4
JASHIM;Male;20;34.4
JAVIER TEODORO;Male;20;34.4
JOHN FRANCISCO;Male;20;34.4
ANGELA PALOMA;Female;20;34.4
KHALDIA;Female;20;34.4
LIDIA MANUELA;Female;20;34.4
PARAMJEET;Female;20;34.4
RAJWANT;Female;20;34.4
TANYA IVANOVA;Female;20;34.4
GHEORGHE STEFAN;Male;20;34.5
GONZALO RUBEN;Male;20;34.5
JAIME DIEGO;Male;20;34.5
JIANYOU;Male;20;34.5
MONICA SILVANA;Female;20;34.5
GYUNAYDAN;Male;20;34.6
MORIS;Male;20;34.6
RADU MIRCEA;Male;20;34.6
HAQUIMA;Female;20;34.6
LILIANA CAMELIA;Female;20;34.6
MIRIAM ESTER;Female;20;34.6
AIYONG;Male;20;34.7
DANIEL ALBERT;Male;20;34.7
LIVIU ION;Male;20;34.7
VICTOR JACINTO;Male;20;34.7
CARMEN BELINDA;Female;20;34.7
JINWEI;Female;20;34.7
JINYUN;Female;20;34.7
MAGDALENA ELIZABETH;Female;20;34.7
EL AZIZ;Male;20;34.8
MILEN IVANOV;Male;20;34.8
MOHAMED VADEL;Male;20;34.8
VICTORIA PINO;Female;20;34.8
CHRISTIAN JOSEPH;Male;20;34.9
CONSTANTIN DORIN;Male;20;34.9
EL HOSSAINE;Male;20;34.9
KRZYSZTOF JACEK;Male;20;34.9
ELANE;Female;20;34.9
SANDRA AZUCENA;Female;20;34.9
CRAIG WILLIAM;Male;20;35.0
CRISTOVAO;Male;20;35.0
RESHAM;Male;20;35.0
DORALICIA;Female;20;35.0
MONICA MARINA;Female;20;35.0
GONZALO FELIX;Male;20;35.1
MARIO LEONARDO;Male;20;35.1
CLAUDIA MARIEL;Female;20;35.1
ELVIA PATRICIA;Female;20;35.1
ESMERALDA PILAR;Female;20;35.1
MILENA GEORGIEVA;Female;20;35.1
ARLEX;Male;20;35.2
MATTHEW PETER;Male;20;35.2
MILTON HERNAN;Male;20;35.2
DIANA SUSANA;Female;20;35.2
INMACULADA FATIMA;Female;20;35.2
SILVIA EVA;Female;20;35.2
EMIL VASILE;Male;20;35.3
SMART;Male;20;35.3
CLAUDIA JUDITH;Female;20;35.3
GLORIA GEMA;Female;20;35.3
GULNAZ;Female;20;35.3
ALBERTO MAURICIO;Male;20;35.4
ANTONIO RENE;Male;20;35.4
JACINTO DAVID;Male;20;35.4
BELINDA ISABEL;Female;20;35.4
CATALINA LOURDES;Female;20;35.4
SILVIA JANET;Female;20;35.4
FENANDO;Male;20;35.5
DISNEY;Female;20;35.5
MONICA MARITZA;Female;20;35.5
GUIDO ALBERTO;Male;20;35.6
IBAN CARLOS;Male;20;35.6
JAVIER ISIDORO;Male;20;35.6
SAHRAOUI;Male;20;35.6
WILSON EFRAIN;Male;20;35.6
NELIA MARIA;Female;20;35.6
PALOMA ANA;Female;20;35.6
ABDALAHE;Male;20;35.7
ALEJANDRO ELOY;Male;20;35.7
GONZALO RICARDO;Male;20;35.7
RAUL SANTOS;Male;20;35.7
AURA ISABEL;Female;20;35.7
DORIS JANETH;Female;20;35.7
GEMMA ANGELES;Female;20;35.7
MARIA ROSANNA;Female;20;35.7
MARIBETH;Female;20;35.7
QIUYUN;Female;20;35.7
SANDRA ESTELA;Female;20;35.7
LARABI;Male;20;35.8
LIQING;Male;20;35.8
SUNIL KUMAR;Male;20;35.8
GALINA IVANOVA;Female;20;35.8
CRAIG JOHN;Male;20;35.9
IVES;Male;20;35.9
LILIAN ROSARIO;Female;20;35.9
MARIA DAISY;Female;20;35.9
CARLOS URBANO;Male;20;36.0
MICHAEL LEE;Male;20;36.0
MARCIA PILAR;Female;20;36.0
VERGINIYA;Female;20;36.0
RAGHBIR;Male;20;36.1
ZLATAN;Male;20;36.1
ELENA CARLOTA;Female;20;36.1
MARIA MARILENA;Female;20;36.1
JAVIER EDGARDO;Male;20;36.2
VICENTE RODRIGO;Male;20;36.2
SONIA JUDITH;Female;20;36.2
SUZETE;Female;20;36.2
ALBERTO CRISTOBAL;Male;20;36.3
GERMAN DIEGO;Male;20;36.3
GLADYS JANETH;Female;20;36.3
MARTA ROSALIA;Female;20;36.3
ABDELHILA;Male;20;36.4
MALIK MUHAMMAD;Male;20;36.4
PATRICIA ELISABET;Female;20;36.4
ABDO;Male;20;36.5
HUGO ADOLFO;Male;20;36.5
JOAQUIN MATIAS;Male;20;36.5
LAGHDAF;Male;20;36.5
RADU CORNEL;Male;20;36.5
TELMO MANUEL;Male;20;36.5
LAURA SONIA;Female;20;36.5
ZOILA ROCIO;Female;20;36.5
ALEJANDRO BENITO;Male;20;36.6
DARIUSZ ADAM;Male;20;36.6
GRAZVYDAS;Male;20;36.6
MIGUEL ISMAEL;Male;20;36.6
ESTER PILAR;Female;20;36.6
MARITZA MERCEDES;Female;20;36.6
ELOY ANDRES;Male;20;36.7
GEORGI BORISOV;Male;20;36.7
LEONEL JOSE;Male;20;36.7
BERENA;Female;20;36.7
DOLORES MACARENA;Female;20;36.7
LAURA ASCENSION;Female;20;36.7
TANYA DIMITROVA;Female;20;36.7
ELKIN DARIO;Male;20;36.8
JORGE ARNALDO;Male;20;36.8
MALGORZATA ZOFIA;Female;20;36.8
MIRIAM MILAGROS;Female;20;36.8
YOLANDA FATIMA;Female;20;36.8
FREDDY RAUL;Male;20;36.9
GERARDO DAMIAN;Male;20;36.9
LUZ MARCELA;Female;20;36.9
MARIELLY;Female;20;36.9
ABDELMALAK;Male;20;37.0
DOROTA EWA;Female;20;37.0
GUILLERMO DARIO;Male;20;37.1
DIANA DIMITROVA;Female;20;37.1
ELIA MARINA;Female;20;37.1
ERIKO;Female;20;37.1
ROSAIDA;Female;20;37.1
RODRIGO MARCELO;Male;20;37.2
ESTHER CECILIA;Female;20;37.2
ESTHER MONICA;Female;20;37.2
WALTER RENE;Male;20;37.3
ANGELA MONTSERRAT;Female;20;37.3
SANDRA MIRIAM;Female;20;37.3
JORDI JUAN;Male;20;37.4
BEATRIZ ARACELI;Female;20;37.4
DELIA CAROLINA;Female;20;37.4
JULIA CLAUDIA;Female;20;37.4
WEIFANG;Female;20;37.4
LEHCEN;Male;20;37.5
VICTOR EFREN;Male;20;37.5
BLANCA FATIMA;Female;20;37.5
DIANA IRENE;Female;20;37.5
EDITH VERONICA;Female;20;37.5
JANET ROCIO;Female;20;37.5
JIANFANG;Female;20;37.5
LUZ DAMARIS;Female;20;37.5
RUTH ESPERANZA;Female;20;37.5
RUTHY;Female;20;37.5
SANDRA FATIMA;Female;20;37.5
SOL ANGEL;Female;20;37.5
SUSANA NATALIA;Female;20;37.6
CESAR VICTOR;Male;20;37.7
HEDI;Male;20;37.7
JAVIER BLAS;Male;20;37.7
CAROLINA CARME;Female;20;37.7
FUENSANTA ISABEL;Female;20;37.7
JULIA ESMERALDA;Female;20;37.7
MONICA PAZ;Female;20;37.7
SILVIA CLARA;Female;20;37.7
WILMA BEATRIZ;Female;20;37.7
EUDES;Male;20;37.8
JIANFU;Male;20;37.8
LAZARO ALBERTO;Male;20;37.8
MILTON GONZALO;Male;20;37.8
OLEGAS;Male;20;37.8
VESELIN DIMITROV;Male;20;37.8
EVA SONIA;Female;20;37.8
NELLY RAQUEL;Female;20;37.8
ROSA CARMITA;Female;20;37.8
ENRIQUE MATEO;Male;20;37.9
SPARTAK;Male;20;37.9
YAZZA;Female;20;37.9
ARTURO GUILLERMO;Male;20;38.0
CRISTINA NATIVIDAD;Female;20;38.0
ENRIQUE ALVARO;Male;20;38.1
MOULAY BRAHIM;Male;20;38.1
ADRIANA LEONOR;Female;20;38.1
ITXAROPENA;Female;20;38.1
GOGU;Male;20;38.2
LIGUO;Male;20;38.2
MIGUEL HUGO;Male;20;38.2
RAMIRO ENRIQUE;Male;20;38.2
WENQING;Male;20;38.2
IRENE INES;Female;20;38.2
MIRIAN NOEMI;Female;20;38.2
OLGA YANETH;Female;20;38.2
GHEORGHE CORNEL;Male;20;38.3
WILSON RAMON;Male;20;38.3
SHAOYING;Female;20;38.3
YOLANDA VIRGINIA;Female;20;38.3
MILTON MARCELO;Male;20;38.4
NELSON ERNESTO;Male;20;38.4
OLIVIER JEAN;Male;20;38.4
SEBASTIAN GUILLERMO;Male;20;38.4
VILIAM;Male;20;38.4
XOSE HENRIQUE;Male;20;38.4
BEATA ELZBIETA;Female;20;38.4
JUANA GEMA;Female;20;38.4
SANDRA ANGELICA;Female;20;38.4
ANTONIO HUMBERTO;Male;20;38.5
KEES;Male;20;38.5
MARCOS ADOLFO;Male;20;38.5
YIHUA;Male;20;38.5
YONGHAI;Male;20;38.5
MYRIAM MERCEDES;Female;20;38.5
XIMEI;Female;20;38.5
XUHONG;Female;20;38.5
MARCO ORLANDO;Male;20;38.6
MASSEYE;Male;20;38.6
LILIOARA;Female;20;38.6
BRIAN MARTIN;Male;20;38.7
DAMIAN PABLO;Male;20;38.7
MESBAH;Male;20;38.7
GRISELDA NOEMI;Female;20;38.7
LOURDES IRENE;Female;20;38.7
MARIA LEONORA;Female;20;38.7
HESHAM;Male;20;38.8
RAMON MIQUEL;Male;20;38.8
ADJOU;Female;20;38.8
RUTH MARIELA;Female;20;38.8
SANIYA;Female;20;38.8
ROOSEVELT;Male;20;38.9
RUBEN GERARDO;Male;20;38.9
VICTORIA CANDELARIA;Female;20;38.9
ANDRES AURELIO;Male;20;39.0
CARLOS ESTUARDO;Male;20;39.0
EL HASAN;Male;20;39.0
MIRCEA GHEORGHE;Male;20;39.0
SHENGHUA;Male;20;39.0
EVA NIEVES;Female;20;39.0
MARIYA VASILEVA;Female;20;39.0
SUSANA EUGENIA;Female;20;39.0
JOSE OLMEDO;Male;20;39.1
KHURSHID;Male;20;39.1
KOLDOBIKA MIKEL;Male;20;39.1
NICHOLAS EDWARD;Male;20;39.1
RAUL OSWALDO;Male;20;39.1
FLOR MARGARITA;Female;20;39.1
INGRID MARGARITA;Female;20;39.1
NELLY LUCIA;Female;20;39.1
SUSANA VIRGINIA;Female;20;39.1
CARLOS LAZARO;Male;20;39.2
XAVIER ANTONI;Male;20;39.2
CECILIA ANGELES;Female;20;39.2
MARIA PEPA;Female;20;39.2
DONAT;Male;20;39.3
IGNACIO LORENZO;Male;20;39.3
YELITZA CARMEN;Female;20;39.3
AOUED;Male;20;39.4
HECTOR ELIAS;Male;20;39.4
WASHINGTON OSWALDO;Male;20;39.4
ARTURO EMILIO;Male;20;39.5
ANA GLADIS;Female;20;39.5
LUZ BELINDA;Female;20;39.5
NERYS;Female;20;39.5
SUIHONG;Female;20;39.5
KARAMAT;Male;20;39.6
MANUEL AGOSTINHO;Male;20;39.6
PIOTR JOZEF;Male;20;39.6
CARMEN ROSAURA;Female;20;39.6
CATALINA LUCIA;Female;20;39.6
JUDITH PATRICIA;Female;20;39.6
SARAH HELEN;Female;20;39.6
RAUL GERMAN;Male;20;39.7
WALTER RAFAEL;Male;20;39.7
ES SADIA;Female;20;39.7
FATIMA APARECIDA;Female;20;39.7
DUMITRI;Male;20;39.8
FIDELIS;Male;20;39.8
JULIAN SEBASTIAN;Male;20;39.8
WASHINGTON RODRIGO;Male;20;39.8
ANGELA REYES;Female;20;39.8
DORA CRISTINA;Female;20;39.8
LINMEI;Female;20;39.8
VICTORIA ASUNCION;Female;20;39.8
WENHUA;Female;20;39.8
COSME JOSE;Male;20;39.9
FIDEL ALEJANDRO;Male;20;39.9
GEORGI KOSTADINOV;Male;20;39.9
LABDAOUI;Male;20;39.9
MASSAR;Male;20;39.9
NIKOLAJS;Male;20;39.9
ANGELA SIMONA;Female;20;39.9
ESPARTACO;Male;20;40.0
LERMA;Female;20;40.0
ERNESTO RUBEN;Male;20;40.1
KOICHI;Male;20;40.1
ROGER LUIS;Male;20;40.1
CLEUNICE;Female;20;40.1
OLGA LAURA;Female;20;40.1
SALETE;Female;20;40.1
GIORGICA;Male;20;40.2
ANICETO JESUS;Male;20;40.3
DOREL VASILE;Male;20;40.3
MARINA ESTRELLA;Female;20;40.3
NIDIA MERCEDES;Female;20;40.3
ANTONIO GABINO;Male;20;40.4
JAVIER FIDEL;Male;20;40.4
LUZ CANDELARIA;Female;20;40.4
KEVIN GEORGE;Male;20;40.5
SANTOS EDUARDO;Male;20;40.5
WANDIFA;Male;20;40.5
WILLIE;Male;20;40.5
COCUTA;Female;20;40.5
EMILIYA IVANOVA;Female;20;40.5
JOSEFA SONIA;Female;20;40.5
MARCELA MONICA;Female;20;40.5
STEFKA GEORGIEVA;Female;20;40.5
YUYUN;Female;20;40.5
ANGEL ISAIAS;Male;20;40.6
DAVID NOEL;Male;20;40.6
VASILEV;Male;20;40.6
VENTZISLAV;Male;20;40.6
ZAFAR IQBAL;Male;20;40.6
CARMEN MILAGROSA;Female;20;40.6
ELENA PIEDAD;Female;20;40.6
IEDA;Female;20;40.6
ANTONIO CUSTODIO;Male;20;40.7
FABIO HERNAN;Male;20;40.7
VENTURA MANUEL;Male;20;40.7
MARIYA ILIEVA;Female;20;40.7
RUTH AMPARO;Female;20;40.7
ANGEL MESIAS;Male;20;40.8
GONZALO CESAR;Male;20;40.8
ALICIA VALLE;Female;20;40.8
CARMEN AMADA;Female;20;40.8
ESTRELLA INMACULADA;Female;20;40.8
PAULA LOUISE;Female;20;40.8
TINA MARIA;Female;20;40.8
YOLANDA SILVIA;Female;20;40.8
CARLOS FRANCIS;Male;20;40.9
JULIAN GONZALO;Male;20;40.9
FENGYUN;Female;20;40.9
OSVALDINA;Female;20;40.9
GABRIEL EUGENIO;Male;20;41.0
LUCIANO RAFAEL;Male;20;41.0
JO ANN;Female;20;41.0
MONTSERRAT CRISTINA;Female;20;41.0
XIUYU;Female;20;41.0
HOLGA;Female;20;41.1
IQBAL;Female;20;41.1
CAMILO FRANCISCO;Male;20;41.2
VICENTE SIMON;Male;20;41.2
SILVIA VALLE;Female;20;41.2
ELIAS EDUARDO;Male;20;41.3
ION MIRCEA;Male;20;41.3
KRASIMIR STEFANOV;Male;20;41.3
LAZREG;Male;20;41.3
PIERGIORGIO;Male;20;41.3
MILAGROS LOURDES;Female;20;41.3
JOAO DOMINGOS;Male;20;41.4
PASCUAL ALEJANDRO;Male;20;41.4
ILIYA IVANOV;Male;20;41.6
JINXIANG;Female;20;41.6
CARLOS ALCIDES;Male;20;41.7
JORGE AMADEO;Male;20;41.7
JORGE SIMON;Male;20;41.7
BEGOÑA ANA;Female;20;41.7
MARIA JANINA;Female;20;41.7
YOLANDA NOEMI;Female;20;41.7
ELOY JUAN;Male;20;41.8
FABIAN CARLOS;Male;20;41.8
HERNAN FRANCISCO;Male;20;41.8
JAUME JORDI;Male;20;41.8
JOSE JAMES;Male;20;41.8
MARIA NANCI;Female;20;41.8
MARIA SEQUEROS;Female;20;41.8
MARLUCE;Female;20;41.8
PAULINA ROSARIO;Female;20;41.8
JUAN VALERIO;Male;20;41.9
PEDRO GENARO;Male;20;41.9
SANTA LUCIA;Female;20;41.9
CLAUDIO ANIBAL;Male;20;42.0
OLIVIU;Male;20;42.0
VICTOR BERNARDO;Male;20;42.0
VICTOR EUSEBIO;Male;20;42.0
ELSI;Female;20;42.0
ARCADIO MANUEL;Male;20;42.1
ARMANDO AUGUSTO;Male;20;42.1
BAHADUR;Male;20;42.1
BLAS ANDRES;Male;20;42.1
GUSTAVO ELIAS;Male;20;42.1
SHAOLIN;Male;20;42.1
ENCARNACION CRISTINA;Female;20;42.1
FERNANDO CRISTOBAL;Male;20;42.2
MARIA CHIQUINQUIRA;Female;20;42.2
MARITZA ELENA;Female;20;42.2
HOOVER;Male;20;42.3
SIMON MICHAEL;Male;20;42.3
AGUSTIN ESTEBAN;Male;20;42.4
JAVIER AVELINO;Male;20;42.4
RICARDO ISIDRO;Male;20;42.4
ZHENGPING;Male;20;42.4
ADA BEATRIZ;Female;20;42.4
CORINA ISABEL;Female;20;42.4
FRANCISCA VIRGINIA;Female;20;42.4
MIRIAM MABEL;Female;20;42.4
JOSE FRANCO;Male;20;42.5
MARZIO;Male;20;42.5
VENTURA JOSE;Male;20;42.5
WALTER GERARDO;Male;20;42.5
KINA;Female;20;42.6
SILVIA ELVIRA;Female;20;42.7
ANDREW CHRISTOPHER;Male;20;42.8
NELSON RENE;Male;20;42.8
NOEMI ELENA;Female;20;42.8
RUBY STELLA;Female;20;42.8
ANA AMERICA;Female;20;42.9
JUANA CINTA;Female;20;42.9
LUZ DARI;Female;20;42.9
ROSA BELINDA;Female;20;42.9
RONGGUANG;Male;20;43.0
ELFFY;Female;20;43.0
NIKOLOVA;Female;20;43.0
FAUSTO GERMAN;Male;20;43.1
GOSHO;Male;20;43.1
JOAQUIM ALBERTO;Male;20;43.1
LAZIZ;Male;20;43.1
GLORIA MARIANA;Female;20;43.1
LOURDES JOSEFINA;Female;20;43.1
PABLO JUSTO;Male;20;43.2
PEDRO CLAVER;Male;20;43.2
ELISA JULIA;Female;20;43.2
MARIA ZARZA;Female;20;43.2
CRISTOBAL SANTIAGO;Male;20;43.3
NARCISO MIGUEL;Male;20;43.3
NIKOLA GEORGIEV;Male;20;43.3
EDITH MERCEDES;Female;20;43.3
ROSA AFRICA;Female;20;43.3
VENKO;Male;20;43.4
VLASTIMIL;Male;20;43.4
NELLY AMPARO;Female;20;43.4
CHARLES HENRI;Male;20;43.5
ISPAS;Male;20;43.5
JOSEP ALFONS;Male;20;43.5
ANGELES CATALINA;Female;20;43.5
JAIME FERMIN;Male;20;43.6
JESUS HIPOLITO;Male;20;43.6
JOSE ANTONIIO;Male;20;43.6
RAMON ISIDORO;Male;20;43.6
ANGELES INMACULADA;Female;20;43.6
AOUDA;Female;20;43.6
LAMARA;Female;20;43.6
PILAR NATALIA;Female;20;43.6
ALBERTO RAMIRO;Male;20;43.7
JESUS ROQUE;Male;20;43.7
EL MOFADDALA;Female;20;43.7
IRMA ROSARIO;Female;20;43.8
NAZARICA;Female;20;43.8
ANDRZEJ JANUSZ;Male;20;43.9
BARTOLOME MANUEL;Male;20;43.9
ELZBIETA TERESA;Female;20;43.9
MATILDE CRISTINA;Female;20;43.9
